1139.32	1173965	20895898	110354.647993	179701.776	2075.422	5430	2051	31298	15.47	82600430565	7998324	40874997008	83
1261.03	1118757	21155166	122169.8654	180394.1239	2099.697	5419	2004	30655	15.46	60014533220	7998442	41302749226	96
1385.02	1179321	21395471	134210.789028	181051.4051	2140.802	5394	1913	31264	15.57	63717170951	7998694	41404605848	76
1359.48	1081593	21604361	131764.504441	185408.671	2169.168	5625	1760	29323	14.78	58397110440	7998479	42756086884	37
1278.69	1206420	21839435	123960.214856	181636.7811	2189.372	5424	1744	31846	15.34	53860527328	7999213	42043952117	70
1050.26	1277936	22114259	101837.434336	187122.9824	2201.747	5522	1821	32767	15.02	54778776336	7998961	42377287097	40
1024.69	1277083	22381860	99379.4202281	191023.8179	2257.174	5572	1740	32427	14.96	52114059603	7998965	42082782990	47
1012.97	1205184	22634368	98263.5815636	189281.4868	2275.486	5569	1618	31705	14.9	53748001984	7999398	42002307855	78
1037.36	1043257	22828921	100650.944979	188933.6732	2268.78	5685	1510	28846	14.67	51161244711	7998880	40650250975	50
1150.5	984489	23003063	111652.357925	196739.0047	2363.823	5873	1318	27414	14.38	51085545977	7998943	42221424863	50
1049.09	1006530	23162408	101832.110596	192489.0949	2372.815	5810	1199	26798	14.44	40356756648	7998945	41120535667	37
999.64	972911	23338178	97052.7026008	197018.312	2395.157	5883	1224	25864	14.31	33802546511	7998628	42384341493	70
984.47	928494	23505384	95600.0508012	196608.2455	2399.287	5898	1182	25079	14.37	39247302060	7998364	42585249220	153
1061.78	913668	23669931	103129.327676	201694.5298	2459.967	5961	1123	24566	14.16	37646911483	7998790	41116424115	105
1046.37	788515	23769900	101653.856746	203394.4979	2507.603	5910	1098	23671	14.29	33569002791	7998366	38694327499	118
1048.58	953429	23937049	101889.948271	203454.7751	2500.853	5910	1119	26059	14.24	28114173259	7998293	40325654323	137
1109.08	831992	24068667	107791.349095	202106.5578	2485.341	6004	1022	22450	14.04	27546279427	7998084	36907616933	127
1231.58	889104	24218600	119722.434426	204748.658	2500.394	6017	1058	24197	14.03	27800189170	7998118	39324531791	62
1169.96	936845	24362665	113756.377652	213099.1585	2591.382	5925	1180	25248	14.31	37028443300	7998334	40261018198	52
1063.75	906578	24517031	103451.072802	210494.5728	2596.25	5867	1138	25224	14.31	30081646328	7998034	40864587588	97
1111.31	877284	24670526	108099.16924	215826.4032	2626.765	5883	1216	24902	14.4	29402730461	7998107	41266872563	85
1026.19	1008759	24828260	99840.4702863	221004.0257	2666.119	5778	1384	26328	14.59	40436332603	7997985	41536066787	95
917.47	981133	24999905	89281.7804733	224386.69	2711.47	5865	1285	26186	14.43	35386250064	7997566	40854960763	67
970.87	814486	25122116	94498.0231735	223750.0072	2765.665	5973	1017	22592	14.16	29301000333	7997718	39679298889	74
827.59	800876	25254067	80568.9145742	223628.198	2759.422	5960	1042	22742	14.16	29029951503	7997955	38898471198	95
695.08	875761	25384970	67682.9233829	229317.1819	2786.247	6025	1086	24175	14	26867195837	7997493	40245262197	75
785.01	888219	25526820	76455.7933066	226643.546	2787.077	5926	1100	24934	14.31	27964527864	7997730	39381740316	138
751.81	818625	25643425	73237.652416	232001.6424	2837.218	5913	1152	22972	14.32	26694182218	7997852	38974098416	105
813.55	681344	25726766	79268.6448725	229493.3998	2821.72	6002	1025	20093	14.03	24968333160	7997334	37504769448	123
877.88	789807	25837403	85554.4665941	232843.1343	2877.238	5936	1056	22095	14.26	22856286885	7997095	38742315523	168
850.75	848390	25966970	82928.0917783	234466.2002	2834.459	6022	1125	22121	14.02	23836230354	7997319	40043083880	84
811.24	773496	26075186	79093.1227706	236401.4541	2950.749	5955	967	20982	14.26	21902813565	7996376	38287873264	119
865.27	829020	26210379	84378.5886964	241154.4129	2943.733	5945	1133	22178	14.21	20824108310	7997134	38752828307	129
840.98	745822	26316941	82027.0926106	242643.0985	2971.561	5965	1090	20432	14.23	21675219499	7996573	37040485585	125
920.11	746384	26424354	89763.6861003	236293.682	2952.817	5860	1054	21848	14.45	22501126990	7996785	36680999206	129
927.95	777318	26539853	90547.6609376	238380.589	2892.302	5966	1155	21805	14.2	21565784189	7996112	38240882715	116
938.02	704758	26638444	91549.3826667	243106.1504	2991.223	5958	1064	20711	14.22	21590561665	7996526	37933382560	85
974.77	772079	26736333	95156.1616387	243542.0698	2973.719	6036	1040	21891	14.05	21836733413	7996281	39190067077	78
913.9	756092	26823106	89232.6818456	243539.0262	3003.822	5984	1021	20735	14.12	23119908681	7996018	39397382859	67
939.79	811384	26922296	91779.7618558	242911.4767	2976.958	5898	1152	21811	14.34	19905796465	7996493	39606612657	128
884.69	886897	27047792	86416.7575963	239653.9119	2932.875	5814	1246	24413	14.42	20246730594	7996977	41973901118	76

