  -5.5185656e-01  -6.3198698e-01  -5.7376313e-01  -1.6199521e+00  -5.4344534e-01  -6.4184984e-01  -6.4994426e-01  -2.4468791e+00  -1.1885441e+00  -6.5635223e-01   2.5383644e+00   4.2398167e-01  -8.6679702e-01  -6.5509104e-01  -1.8807254e+00
  -5.5151190e-01  -6.3351315e-01  -5.7373907e-01  -1.6177216e+00  -5.4318480e-01  -6.4213719e-01  -6.4986215e-01  -2.6978128e+00  -1.2166089e+00  -6.5771784e-01   2.9810651e+00   3.4181472e-01  -8.6667285e-01  -6.5617749e-01  -2.0893634e+00
  -5.5105235e-01  -6.3035492e-01  -5.7371518e-01  -1.6147595e+00  -5.4283722e-01  -6.4195092e-01  -6.5204226e-01  -1.3267318e+00  -8.8606793e-01  -6.5684881e-01   1.0250190e+00   4.1487475e-01  -8.6672252e-01  -6.5277526e-01  -9.0750282e-01
  -5.5097576e-01  -6.3080401e-01  -5.7368815e-01  -1.6114704e+00  -5.4277809e-01  -6.4152059e-01  -6.5231405e-01  -7.0845186e-01  -7.5509886e-01  -6.5796613e-01   4.5358975e-01   3.3626124e-01  -8.6670597e-01  -6.5341881e-01  -3.7944573e-01
  -5.5109065e-01  -6.3079670e-01  -5.7366739e-01  -1.6081122e+00  -5.4286334e-01  -6.4128634e-01  -6.5223309e-01  -6.3472392e-01  -5.3369878e-01  -6.6044906e-01   3.6253785e-01   3.4256609e-01  -8.6674972e-01  -6.5480765e-01  -2.6766036e-01
  -5.5132042e-01  -6.3013585e-01  -5.7362999e-01  -1.6048448e+00  -5.4303541e-01  -6.4143543e-01  -6.5219376e-01  -8.2098399e-01  -5.3993540e-01  -6.5796613e-01   5.4464166e-01   3.1325299e-01  -8.6676864e-01  -6.5246003e-01  -4.1439687e-01
  -5.5139701e-01  -6.3042794e-01  -5.7360939e-01  -1.6015220e+00  -5.4309192e-01  -6.4159293e-01  -6.5249678e-01  -7.0586492e-01  -5.2434384e-01  -6.5722125e-01   4.4731031e-01   5.3548647e-01  -8.6665512e-01  -6.5340463e-01  -3.2483253e-01
  -5.5158849e-01  -6.3049366e-01  -5.7358039e-01  -1.5981305e+00  -5.4323521e-01  -6.4132533e-01  -6.5235221e-01  -5.6099598e-01  -5.3369878e-01  -6.5647637e-01   3.4055980e-01   3.1689346e-01  -8.6680826e-01  -6.5223914e-01  -2.1388937e-01
  -5.5166508e-01  -6.3145391e-01  -5.7356358e-01  -1.5947369e+00  -5.4329181e-01  -6.4122339e-01  -6.5225044e-01  -6.0238711e-01  -4.1520295e-01  -6.6082150e-01   3.5939813e-01   3.3356648e-01  -8.6670774e-01  -6.5491059e-01  -2.1045580e-01
  -5.5269907e-01  -6.2736829e-01  -5.7353293e-01  -1.5912411e+00  -5.4407201e-01  -6.4071126e-01  -6.5193585e-01  -4.2388788e-01  -3.2789024e-01  -6.6007662e-01   2.1183124e-01   3.5479625e-01  -8.6679466e-01  -6.5337081e-01  -4.5514886e-02
  -5.5181827e-01  -6.3052287e-01  -5.7350887e-01  -1.5878530e+00  -5.4340511e-01  -6.4066595e-01  -6.5162243e-01  -5.7263723e-01  -5.5240864e-01  -6.5697296e-01   3.3742008e-01   4.7467836e-01  -8.6685497e-01  -6.5118062e-01  -2.1939603e-01
  -5.5281395e-01  -6.2883969e-01  -5.7347443e-01  -1.5844944e+00  -5.4415699e-01  -6.4051999e-01  -6.5140384e-01  -6.4377823e-01  -5.0875229e-01  -6.5660052e-01   3.8137617e-01   2.8815042e-01  -8.6685556e-01  -6.5190784e-01  -2.6701252e-01
  -5.5254588e-01  -6.3061050e-01  -5.7344856e-01  -1.5812106e+00  -5.4395327e-01  -6.4109236e-01  -6.5186183e-01  -7.9899495e-01  -4.8692411e-01  -6.5573150e-01   4.9440612e-01   3.1674434e-01  -8.6671838e-01  -6.5240321e-01  -3.8793247e-01
  -5.5258418e-01  -6.3120563e-01  -5.7342021e-01  -1.5779234e+00  -5.4398128e-01  -6.4129776e-01  -6.5210124e-01  -8.1063620e-01  -4.3079451e-01  -6.5771784e-01   5.3836222e-01   3.0535102e-01  -8.6674085e-01  -6.5432466e-01  -3.8229624e-01
  -5.5262247e-01  -6.2951515e-01  -5.7339747e-01  -1.5745459e+00  -5.4400929e-01  -6.4136494e-01  -6.5237881e-01  -6.6318032e-01  -3.2477193e-01  -6.5970418e-01   4.0335422e-01   1.4485756e+00  -8.6672903e-01  -6.5452581e-01  -2.3659627e-01
  -5.5285225e-01  -6.3135533e-01  -5.7337984e-01  -1.5712817e+00  -5.4418237e-01  -6.4174174e-01  -6.5253957e-01  -8.5461428e-01  -4.4950438e-01  -6.5796613e-01   5.8859775e-01   3.5330895e-01  -8.6674440e-01  -6.5444642e-01  -4.1954723e-01
  -5.5296714e-01  -6.2977073e-01  -5.7335133e-01  -1.5679577e+00  -5.4426852e-01  -6.4201735e-01  -6.5298716e-01  -7.4984299e-01  -3.5283673e-01  -6.5399345e-01   4.8184724e-01   3.5458749e-01  -8.6683723e-01  -6.4896206e-01  -3.2292140e-01
  -5.5281395e-01  -6.3195046e-01  -5.7333370e-01  -1.5644697e+00  -5.4415150e-01  -6.4182121e-01  -6.5310860e-01  -5.0537666e-01  -8.1543667e-02  -6.6020076e-01   2.7148594e-01   2.7494262e-01  -8.6685024e-01  -6.5411888e-01  -5.7985870e-02
  -5.5281395e-01  -6.2758005e-01  -5.7331327e-01  -1.5608786e+00  -5.4415051e-01  -6.4093477e-01  -6.5235221e-01  -2.1175836e-01  -3.9649309e-01  -6.5635223e-01   1.4699448e-03   2.9984817e-01  -8.6659954e-01  -6.4950374e-01   1.0847747e-01
  -5.5262247e-01  -6.2793421e-01  -5.7329135e-01  -1.5574584e+00  -5.4400434e-01  -6.4091347e-01  -6.5196014e-01  -5.0925707e-01  -5.4929033e-01  -6.5473832e-01   2.6206678e-01   2.6576427e-01  -8.6663324e-01  -6.5079845e-01  -1.6740661e-01
  -5.5312032e-01  -6.2611229e-01  -5.7326944e-01  -1.5540742e+00  -5.4438111e-01  -6.4091150e-01  -6.5186415e-01  -5.4030042e-01  -6.8025940e-01  -6.5126223e-01   3.0288315e-01   2.7152790e-01  -8.6679229e-01  -6.4908345e-01  -2.2577729e-01
  -5.5273736e-01  -6.2392161e-01  -5.7324439e-01  -1.5505989e+00  -5.4408956e-01  -6.4041331e-01  -6.5155072e-01  -3.9284453e-01  -5.6800020e-01  -6.5411759e-01   1.7101487e-01   2.7676878e-01  -8.6670656e-01  -6.5016800e-01  -7.8587288e-02
  -5.5315861e-01  -6.2822995e-01  -5.7322214e-01  -1.5472128e+00  -5.4440848e-01  -6.4045881e-01  -6.5139574e-01  -5.7910460e-01  -5.4617202e-01  -6.5436589e-01   3.3428036e-01   3.2635343e-01  -8.6669946e-01  -6.5139150e-01  -2.2257047e-01
  -5.5361816e-01  -6.2959183e-01  -5.7320253e-01  -1.5437474e+00  -5.4475671e-01  -6.4033305e-01  -6.5145588e-01  -4.4328997e-01  -4.6821424e-01  -6.5622808e-01   2.1811069e-01   2.8788921e-01  -8.6680885e-01  -6.5182172e-01  -9.4524233e-02
  -5.5327350e-01  -6.2938736e-01  -5.7319232e-01  -1.5404223e+00  -5.4449411e-01  -6.4038257e-01  -6.5116674e-01  -6.9681061e-01  -5.5552695e-01  -6.5647637e-01   4.0335422e-01   3.4699257e-01  -8.6683013e-01  -6.5334580e-01  -3.2113983e-01
  -5.5354157e-01  -6.2992408e-01  -5.7317897e-01  -1.5372126e+00  -5.4469712e-01  -6.4062834e-01  -6.5113667e-01  -8.9988582e-01  -6.5219460e-01  -6.6144223e-01   5.9173747e-01   2.6291440e-01  -8.6677692e-01  -6.5289317e-01  -5.0755674e-01
  -5.5392453e-01  -6.2859872e-01  -5.7316002e-01  -1.5340410e+00  -5.4498763e-01  -6.4123392e-01  -6.5172189e-01  -9.4515736e-01  -7.5198055e-01  -6.5771784e-01   6.2313468e-01   2.9540514e-01  -8.6682540e-01  -6.5238963e-01  -5.6910186e-01
  -5.5361816e-01  -6.3000441e-01  -5.7313975e-01  -1.5309137e+00  -5.4475402e-01  -6.4199860e-01  -6.5251991e-01  -1.0719177e+00  -6.3036642e-01  -6.5684881e-01   7.7698100e-01   3.4937366e-01  -8.6675268e-01  -6.5376204e-01  -6.4078572e-01
  -5.5350327e-01  -6.2952246e-01  -5.7312294e-01  -1.5276934e+00  -5.4466592e-01  -6.4224830e-01  -6.5301954e-01  -9.2058138e-01  -4.9939735e-01  -6.5933174e-01   6.2941412e-01   2.7145012e-01  -8.6668823e-01  -6.5326286e-01  -4.9042129e-01
  -5.5373305e-01  -6.2751068e-01  -5.7310696e-01  -1.5241743e+00  -5.4484006e-01  -6.4168750e-01  -6.5298716e-01  -3.3463826e-01  -4.4638607e-01  -6.5945589e-01   1.3019850e-01   2.7170876e-01  -8.6672784e-01  -6.5275497e-01  -7.7456204e-03
  -5.5369475e-01  -6.2881779e-01  -5.7309361e-01  -1.5207205e+00  -5.4481020e-01  -6.4145860e-01  -6.5260665e-01  -4.2130093e-01  -5.9918331e-01  -6.5548320e-01   1.8357376e-01   2.9313257e-01  -8.6675149e-01  -6.5209496e-01  -1.1324691e-01
  -5.5361816e-01  -6.2863888e-01  -5.7307285e-01  -1.5173256e+00  -5.4475117e-01  -6.4124351e-01  -6.5224928e-01  -5.0667013e-01  -6.9896926e-01  -6.5597979e-01   2.5264762e-01   2.9185590e-01  -8.6676746e-01  -6.5197826e-01  -2.0847987e-01
  -5.5388623e-01  -6.2676950e-01  -5.7305835e-01  -1.5140557e+00  -5.4495476e-01  -6.4158629e-01  -6.5234759e-01  -7.5372341e-01  -7.3327069e-01  -6.5511076e-01   4.5045003e-01   2.5717698e-01  -8.6676687e-01  -6.5207092e-01  -4.1031546e-01
  -5.5388623e-01  -6.2802914e-01  -5.7303659e-01  -1.5107015e+00  -5.4495413e-01  -6.4133585e-01  -6.5225622e-01  -5.9462627e-01  -6.9896926e-01  -6.5573150e-01   3.1858175e-01   2.5736441e-01  -8.6681299e-01  -6.4860588e-01  -2.7417119e-01
  -5.5373305e-01  -6.2737559e-01  -5.7302077e-01  -1.5074885e+00  -5.4483671e-01  -6.4163254e-01  -6.5226663e-01  -8.5720122e-01  -7.8004535e-01  -6.5449003e-01   5.1324445e-01   2.6976492e-01  -8.6672489e-01  -6.5125127e-01  -5.0227682e-01
  -5.5392453e-01  -6.2495488e-01  -5.7300479e-01  -1.5041347e+00  -5.4498210e-01  -6.4165809e-01  -6.5260434e-01  -6.0109363e-01  -6.8961433e-01  -6.5113808e-01   3.3114064e-01   2.6595897e-01  -8.6681180e-01  -6.4775147e-01  -2.7485142e-01
  -5.5384793e-01  -6.2566686e-01  -5.7299391e-01  -1.5006977e+00  -5.4492302e-01  -6.4151684e-01  -6.5261128e-01  -4.0965968e-01  -7.6757211e-01  -6.5349686e-01   1.7729431e-01   3.7945451e-01  -8.6679466e-01  -6.4949067e-01  -1.4039154e-01
  -5.5377134e-01  -6.2626199e-01  -5.7298156e-01  -1.4974320e+00  -5.4486393e-01  -6.4169321e-01  -6.5244358e-01  -7.2914743e-01  -8.4552989e-01  -6.5473832e-01   4.4417059e-01   4.7727282e-01  -8.6680293e-01  -6.5162792e-01  -4.1705303e-01
  -5.5377134e-01  -6.2711636e-01  -5.7297167e-01  -1.4941596e+00  -5.4486329e-01  -6.4176785e-01  -6.5254883e-01  -7.4078868e-01  -7.6757211e-01  -6.5486247e-01   4.4103087e-01   5.3471546e-01  -8.6674558e-01  -6.5218630e-01  -4.0626644e-01
  -5.5392453e-01  -6.2896383e-01  -5.7296244e-01  -1.4907574e+00  -5.4497963e-01  -6.4140018e-01  -6.5242507e-01  -5.1184402e-01  -6.7090446e-01  -6.5858686e-01   2.7462566e-01   3.6664594e-01  -8.6678165e-01  -6.5383074e-01  -1.9665673e-01
  -5.5380964e-01  -6.2688268e-01  -5.7294365e-01  -1.4873181e+00  -5.4489120e-01  -6.4132282e-01  -6.5241814e-01  -4.1483357e-01  -7.2391575e-01  -6.5374515e-01   1.3961766e-01   2.6945933e-01  -8.6680293e-01  -6.5004052e-01  -1.3669883e-01
  -5.5392453e-01  -6.2606118e-01  -5.7291037e-01  -1.4838957e+00  -5.4497836e-01  -6.4112166e-01  -6.5217295e-01  -4.6657248e-01  -6.7090446e-01  -6.4989662e-01   2.2752985e-01   3.0591009e-01  -8.6681003e-01  -6.4807236e-01  -1.6400543e-01
  -5.5430748e-01  -6.2601736e-01  -5.7287230e-01  -1.4805751e+00  -5.4527059e-01  -6.4118669e-01  -6.5202838e-01  -6.9163672e-01  -6.1165655e-01  -6.5324857e-01   3.9707478e-01   3.9914398e-01  -8.6680175e-01  -6.5060041e-01  -3.2833089e-01
  -5.5407771e-01  -6.2722589e-01  -5.7283341e-01  -1.4772884e+00  -5.4509432e-01  -6.4155515e-01  -6.5234412e-01  -7.0198450e-01  -7.8940029e-01  -6.4915174e-01   4.2533226e-01   3.3733932e-01  -8.6680057e-01  -6.3774578e-01  -3.8330039e-01
  -5.5419259e-01  -6.2614515e-01  -5.7281595e-01  -1.4740235e+00  -5.4518167e-01  -6.4200384e-01  -6.5279980e-01  -7.5760383e-01  -7.5821717e-01  -6.4877930e-01   4.7870752e-01   3.0954241e-01  -8.6681772e-01  -6.3331307e-01  -4.1834872e-01
  -5.5423089e-01  -6.2697761e-01  -5.7279815e-01  -1.4706290e+00  -5.4521043e-01  -6.4155312e-01  -6.5258121e-01  -5.3383305e-01  -6.3660304e-01  -6.5362101e-01   2.5892706e-01   3.1374872e-01  -8.6682777e-01  -6.4751116e-01  -2.0912772e-01
  -5.5426919e-01  -6.2729161e-01  -5.7277623e-01  -1.4673119e+00  -5.4523923e-01  -6.4173655e-01  -6.5261591e-01  -6.7740852e-01  -6.8337771e-01  -6.5064149e-01   3.9079533e-01   2.8213451e-01  -8.6684491e-01  -6.4592780e-01  -3.3399952e-01
  -5.5430748e-01  -6.2684252e-01  -5.7273668e-01  -1.4639795e+00  -5.4526804e-01  -6.4176303e-01  -6.5267605e-01  -6.3860434e-01  -7.0208757e-01  -6.5188296e-01   3.9393505e-01   2.9095902e-01  -8.6682067e-01  -6.4863992e-01  -3.0944626e-01
  -5.5453726e-01  -6.2942388e-01  -5.7272037e-01  -1.4606182e+00  -5.4544360e-01  -6.4178897e-01  -6.5277667e-01  -6.1920225e-01  -5.7423682e-01  -6.5585564e-01   3.6567757e-01   3.1664961e-01  -8.6678401e-01  -6.5074388e-01  -2.6263958e-01
  -5.5388623e-01  -6.2912448e-01  -5.7269499e-01  -1.4573674e+00  -5.4494410e-01  -6.4210533e-01  -6.5289348e-01  -8.1969051e-01  -6.5843122e-01  -6.5436589e-01   5.4778138e-01   3.8498314e-01  -8.6678106e-01  -6.4689444e-01  -4.4128237e-01
  -5.5461385e-01  -6.2838330e-01  -5.7265182e-01  -1.4540249e+00  -5.4550144e-01  -6.4179622e-01  -6.5272925e-01  -6.1920225e-01  -7.0832420e-01  -6.5535906e-01   3.7195701e-01   3.1314585e-01  -8.6679584e-01  -6.5166751e-01  -2.9292625e-01
  -5.5407771e-01  -6.2580560e-01  -5.7261804e-01  -1.4504882e+00  -5.4508969e-01  -6.4142174e-01  -6.5272578e-01  -2.6608421e-01  -5.7735513e-01  -6.4989662e-01   7.0543804e-02   2.6646765e-01  -8.6683664e-01  -6.4500956e-01   2.0565133e-02
  -5.5407771e-01  -6.2772975e-01  -5.7254504e-01  -1.4470085e+00  -5.4508909e-01  -6.4107231e-01  -6.5225275e-01  -3.8508370e-01  -5.6176358e-01  -6.5573150e-01   1.5217655e-01   2.5749573e-01  -8.6684373e-01  -6.4908942e-01  -7.1396227e-02
  -5.5384793e-01  -6.2966850e-01  -5.7249099e-01  -1.4435674e+00  -5.4491210e-01  -6.4081936e-01  -6.5190463e-01  -4.8209415e-01  -5.1498891e-01  -6.5821442e-01   2.2125041e-01   2.7485792e-01  -8.6684078e-01  -6.5253110e-01  -1.3375115e-01
  -5.5350327e-01  -6.2927418e-01  -5.7243925e-01  -1.4402416e+00  -5.4464679e-01  -6.4109879e-01  -6.5196014e-01  -7.2526701e-01  -4.6821424e-01  -6.5647637e-01   4.6614864e-01   3.3269115e-01  -8.6685142e-01  -6.4976496e-01  -3.2010328e-01
  -5.5304373e-01  -6.2618532e-01  -5.7240464e-01  -1.4367091e+00  -5.4429297e-01  -6.4067587e-01  -6.5195898e-01  -3.2170354e-01  -4.3703113e-01  -6.5026906e-01   1.4589711e-01   3.1191071e-01  -8.6685733e-01  -6.3626565e-01   1.3859954e-02
  -5.5243100e-01  -6.2413338e-01  -5.7237597e-01  -1.4333278e+00  -5.4382122e-01  -6.4065181e-01  -6.5160739e-01  -6.4895212e-01  -3.6842829e-01  -6.5113808e-01   4.0649394e-01   3.3665038e-01  -8.6684196e-01  -6.4984432e-01  -2.3031219e-01
  -5.5193315e-01  -6.2234432e-01  -5.7233148e-01  -1.4297978e+00  -5.4343741e-01  -6.4009580e-01  -6.5138302e-01  -4.0189884e-01  -1.9692118e-01  -6.5039320e-01   1.8985320e-01   2.8915210e-01  -8.6683900e-01  -6.4656996e-01   9.8757180e-03
  -5.5185656e-01  -6.2196095e-01  -5.7223557e-01  -1.4262399e+00  -5.4337727e-01  -6.3961422e-01  -6.5093312e-01  -3.0618186e-01  -3.3412687e-01  -6.5449003e-01   8.3102688e-02   3.2155281e-01  -8.6686029e-01  -6.4582180e-01   5.4836045e-02
  -5.5289054e-01  -6.2336299e-01  -5.7217032e-01  -1.4226790e+00  -5.4417153e-01  -6.3913678e-01  -6.5051213e-01  -4.3940955e-01   1.1802824e-01  -6.5064149e-01   1.9299292e-01   3.1636786e-01  -8.6683959e-01  -6.4198819e-01   5.9792046e-02
  -5.5243100e-01  -6.2570702e-01  -5.7208628e-01  -1.4190626e+00  -5.4381687e-01  -6.3899477e-01  -6.5052601e-01  -4.0189884e-01   3.3942833e-01  -6.5424174e-01   1.5845599e-01   2.5752650e-01  -8.6685733e-01  -6.4033903e-01   1.4942117e-01
  -5.5243100e-01  -6.2701047e-01  -5.7203734e-01  -1.4155804e+00  -5.4381580e-01  -6.3945152e-01  -6.5063126e-01  -5.7522418e-01   4.6307088e-02  -6.5473832e-01   3.1544203e-01   3.0479364e-01  -8.6682718e-01  -6.5059542e-01  -6.7411990e-02
  -5.5216293e-01  -6.2393987e-01  -5.7197917e-01  -1.4120377e+00  -5.4360825e-01  -6.3969757e-01  -6.5104415e-01  -4.9632235e-01   1.7727615e-01  -6.4666881e-01   2.4950789e-01   2.7374457e-01  -8.6685851e-01  -6.4703565e-01   3.0347567e-02
  -5.5315861e-01  -6.2526158e-01  -5.7193270e-01  -1.4084808e+00  -5.4437427e-01  -6.3920804e-01  -6.5056996e-01  -4.4458344e-01   1.0243669e-01  -6.5684881e-01   2.3694901e-01   2.8677080e-01  -8.6678342e-01  -6.5162432e-01   5.3281221e-02
  -5.5285225e-01  -6.2357840e-01  -5.7189859e-01  -1.4049784e+00  -5.4413727e-01  -6.3953903e-01  -6.5075617e-01  -4.7303984e-01  -1.3455496e-01  -6.5051735e-01   2.5578734e-01   3.0141552e-01  -8.6684787e-01  -6.5005793e-01  -3.4825471e-02
  -5.5243100e-01  -6.2217637e-01  -5.7187337e-01  -1.4014593e+00  -5.4381150e-01  -6.3950379e-01  -6.5074460e-01  -4.2259440e-01  -2.0627611e-01  -6.5064149e-01   1.6473543e-01   2.8562761e-01  -8.6686029e-01  -6.4088328e-01  -7.7132282e-03
  -5.5266077e-01  -6.1080672e-01  -5.7178340e-01  -1.3980309e+00  -5.4398769e-01  -6.3973280e-01  -6.5079318e-01  -7.0715839e-01   1.0555500e-01  -6.2668125e-01   3.8765561e-01   2.8091503e-01  -8.6683072e-01  -6.1903212e-01  -1.5425539e-01
